file,type_Bug,type_Dark,type_Dragon,type_Electric,type_Fairy,type_Fighting,type_Fire,type_Flying,type_Ghost,type_Grass,type_Ground,type_Ice,type_Normal,type_Poison,type_Psychic,type_Rock,type_Steel,type_Water
0336.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0337.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0338.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0339.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0340.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0341.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0342.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0343.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0344.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0345.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0346.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0347.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0348.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0349.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0350.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0351.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0352.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0353.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0354.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0355.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0356.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0357.png,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0358.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0359.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0360.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0361.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0362.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0363.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0364.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0365.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0366.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0367.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0368.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0369.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0370.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0371.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0372.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0373.png,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0374.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0375.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0376.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0377.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0378.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0379.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0380.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0381.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0382.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0383.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0384.png,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0385.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0386.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0387.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0388.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0389.png,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0390.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0391.png,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0392.png,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0393.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0394.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0395.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0396.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0397.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0398.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0399.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0400.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0401.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0402.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0403.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0404.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0405.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0406.png,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0407.png,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0408.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0409.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0410.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0411.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0412.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0413.png,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0414.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0415.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0416.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0417.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0418.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0419.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0420.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0421.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0422.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0423.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0424.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0425.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0426.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0427.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0428.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0429.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0430.png,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0431.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0432.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0433.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0434.png,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0435.png,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0436.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0437.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0438.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0439.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0440.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0441.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0442.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0443.png,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0444.png,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0445.png,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0446.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0447.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0448.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0449.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0450.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0451.png,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0452.png,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0453.png,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0454.png,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0455.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0456.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0457.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0458.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0459.png,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0460.png,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0461.png,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0462.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0463.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0464.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0465.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0466.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0467.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0468.png,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0469.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0470.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0471.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0472.png,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0473.png,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0474.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0475.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0476.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0477.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0478.png,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0479.png,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0480.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0481.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0482.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0483.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0484.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0485.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0486.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0487.png,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0488.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0489.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0490.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0491.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0492.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0493.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0494.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0495.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0496.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0497.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0498.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0499.png,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0500.png,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0501.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0502.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0503.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0504.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0505.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0506.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0507.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0508.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0509.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0510.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0511.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0512.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0513.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0514.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0515.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0516.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0517.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0518.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0519.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0520.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0521.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0522.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0523.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0524.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0525.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0526.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0527.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0528.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0529.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0530.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0531.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0532.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0533.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0534.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0535.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0536.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0537.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0538.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0539.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0540.png,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0541.png,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0542.png,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0543.png,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0544.png,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0545.png,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0546.png,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0547.png,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0548.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0549.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0550.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0551.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0552.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0553.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0554.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0555.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0556.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0557.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0558.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0559.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0560.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0561.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0562.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0563.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0564.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0565.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0566.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0567.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0568.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0569.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0570.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0571.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0572.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0573.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0574.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0575.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0576.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0577.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0578.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0579.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0580.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0581.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0582.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0583.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0584.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0585.png,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0586.png,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0587.png,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0588.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0589.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0590.png,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0591.png,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0592.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0593.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0594.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0595.png,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0596.png,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0597.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0598.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0599.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0600.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0601.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0602.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0603.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0604.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0605.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0606.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0607.png,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0608.png,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0609.png,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0610.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0611.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0612.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0613.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0614.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0615.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0616.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0617.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0618.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0619.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0620.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0621.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0622.png,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0623.png,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0624.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0625.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0626.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0627.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0628.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0629.png,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0630.png,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0631.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0632.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0633.png,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0634.png,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0635.png,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0636.png,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0637.png,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0638.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0639.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0640.png,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0641.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0642.png,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0643.png,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0644.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0645.png,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0646.png,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0647.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0648.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0649.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0650.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0651.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0652.png,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0653.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0654.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0655.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0656.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0657.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0658.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0659.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0660.png,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0661.png,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0662.png,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0663.png,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0664.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0665.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0666.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0667.png,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0668.png,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0669.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0670.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0671.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0672.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0673.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
